epoch,cls_loss,transfer_loss,total_loss,test_loss,test_acc
1.0,0.17071267840825022,0.12154011249542236,0.231482734516263,0.5968122968548223,80.55091857910156
2.0,0.03988025794783607,0.10413342666625977,0.09194697130843997,0.666960071576269,81.8030014038086
3.0,0.027880434332415462,0.10056189298629761,0.0781613807566464,0.706026024332172,83.22203063964844
4.0,0.01956741332169622,0.09860363340377808,0.06886923006549478,0.5136974226487311,84.89148712158203
5.0,0.017864239750895648,0.09665012884140015,0.06618930415436626,0.5501451539365869,85.22537231445312
6.0,0.014747790640685708,0.0902785906791687,0.05988708618283272,0.5208823351483596,86.31051635742188
7.0,0.016005219636950643,0.08879569959640503,0.060403069388121365,0.5553678744717648,85.64273834228516
8.0,0.013658126920228823,0.08955671405792236,0.058436483882367614,0.5249792744258517,86.22704315185547
9.0,0.010871832544915378,0.0873831377029419,0.0545634013004601,0.4964202644891645,86.64440155029297
10.0,0.01005917597701773,0.08097302675247192,0.050545689433813094,0.5135610714848888,87.061767578125
11.0,0.00966162293124944,0.08384912633895875,0.051586186170578,0.5028056602336859,87.4791259765625
12.0,0.009327286863699555,0.08143548917770385,0.05004503142461181,0.5174161248693341,87.4791259765625
13.0,0.01011375757260248,0.08133665752410889,0.050782086178660396,0.5385844869735209,86.9782943725586
14.0,0.008588432320393621,0.07612374639511109,0.046650305531919005,0.47166650056054715,88.14691162109375
15.0,0.008968158351024613,0.07544548988342285,0.046690903302282094,0.5122203726909662,87.39566040039062
16.0,0.008588974577840417,0.07609763240814209,0.046637790843844416,0.5786396359142504,87.22871398925781
17.0,0.012257173577323557,0.08156019973754883,0.05303727345168591,0.5193628072738647,86.89482116699219
18.0,0.008992474330589174,0.07845293140411377,0.048218940135091544,0.5224899830982873,87.22871398925781
19.0,0.007295719734858722,0.07370438385009766,0.04414791165292263,0.5180139010281939,87.72954559326172
20.0,0.009504128906410187,0.074496413230896,0.046752335507422686,0.5400013635425192,87.061767578125
-,-,-,-,-,88.14691162109375
