epoch,cls_loss,transfer_loss,total_loss,test_loss,test_acc
1.0,0.08134312315212447,0.624602959573269,0.7059460844397545,0.8234000300106249,80.46744537353516
2.0,0.007796804923371383,0.5054618941545487,0.5132586987614631,0.644476075803763,86.39398956298828
3.0,0.005559144575610844,0.49020722618699075,0.4957663703560829,0.5406961934395919,87.89649200439453
4.0,0.005769396049784518,0.5572352660298348,0.5630046617388725,0.5660048840861571,88.64774322509766
5.0,0.0072696733946977475,0.6556867337226868,0.662956407546997,0.5603469094861985,89.9832992553711
6.0,0.006538066102359153,0.6922055025100708,0.6987435675859451,0.6417348853459484,89.7328872680664
7.0,0.0035346788327115064,0.7022907612323761,0.7058254407644272,0.7935919642056289,89.14857482910156
8.0,0.002843313615612715,0.6895644636154175,0.6924077770709991,0.7201474472668977,89.31552124023438
9.0,0.0022030179449648133,0.683836181640625,0.686039198756218,0.7110460561724674,89.9832992553711
10.0,0.003254609694341525,0.6861757140159607,0.6894303239583969,0.7309584245238895,89.6494140625
11.0,0.0019406291934219552,0.6883779810667038,0.6903186103105545,0.7619264335861724,90.1502456665039
12.0,0.0023032291853155584,0.6878742109537125,0.6901774393320084,0.8457075859983697,89.89983367919922
13.0,0.001423110766801983,0.6897453309297562,0.6911684411764145,0.7710744258089873,90.73455810546875
14.0,0.0015953935825750705,0.689342605471611,0.690937999010086,0.8393464247254949,90.98497009277344
15.0,0.0013759990957078116,0.690555247426033,0.6919312466382981,0.8383167504676079,90.56761169433594
16.0,0.0011634492991302067,0.6902713379859924,0.6914347877502441,0.8808288088950672,90.1502456665039
17.0,0.001386009013785042,0.6913078663349151,0.6926938754320144,0.8779235717007204,90.90149688720703
18.0,0.0014640578863327391,0.6920613412857055,0.6935253983736038,0.9609475494607499,90.31719207763672
19.0,0.002140610808044016,0.6901601626873016,0.6923007731437683,0.8702389420451302,91.23538970947266
20.0,0.0011987427783799376,0.6916604551076889,0.6928591973781586,0.8714692827902342,91.31886291503906
-,-,-,-,-,91.31886291503906
