epoch,cls_loss,transfer_loss,total_loss,test_loss,test_acc
1.0,0.1267741690890398,0.00708518211324008,0.1303167600715533,0.4965644712118726,85.39231872558594
2.0,0.014589149658582755,0.014465815091971307,0.02182205727440305,0.5444696939697391,86.5609359741211
3.0,0.008105987822375028,0.01715320674609393,0.01668259112932719,0.6329434754228905,86.81134796142578
4.0,0.004287309248364181,0.017554661754984408,0.013064640125725419,0.5916830052768713,88.31385040283203
5.0,0.003367189683747711,0.021957255778834225,0.014345817602006719,0.6480323601143411,87.64607238769531
6.0,0.00285292097076308,0.023336281191557645,0.01452106155641377,0.6587049930699562,87.1452407836914
7.0,0.003673179964127485,0.023902300123125313,0.015624330022372306,0.6718730165770179,86.22704315185547
8.0,0.0032552134210709484,0.02104571095574647,0.013778068928048014,0.5356950476569565,87.97996520996094
9.0,0.003493038380984217,0.018884145127609372,0.012935111001133918,0.635701563601431,87.5625991821289
10.0,0.0027733327376190573,0.017237520048394798,0.011392092796042561,0.5428839874894995,88.64774322509766
11.0,0.0020253150099888446,0.016943782802671194,0.010497206401545554,0.601035983840886,88.48079681396484
12.0,0.0018508200554642827,0.01571075696311891,0.009706198535393923,0.6633102011523748,87.89649200439453
13.0,0.0028613662329735235,0.01596578391548246,0.010844258178025484,0.6245970117957577,88.39732360839844
14.0,0.0015295118925860152,0.014201852826867253,0.008630438288208097,0.6145782009545272,88.56427001953125
15.0,0.002002886640140787,0.014366165493614972,0.009185969408601523,0.5585941364498515,87.97996520996094
16.0,0.002316657493589446,0.014988082550466061,0.009810698751360179,0.6229394746356105,88.56427001953125
17.0,0.0014660321670817212,0.013740723004564644,0.008336393692996352,0.6435190253449898,88.48079681396484
18.0,0.00177829312288668,0.01312895175255835,0.0083427689736709,0.6639976226234514,88.06343841552734
19.0,0.0016215587303740904,0.013865208756178617,0.008554163094144314,0.6717169675914767,88.48079681396484
20.0,0.0022113769903080536,0.014025564198382199,0.00922415910055861,0.6663862349171388,87.64607238769531
-,-,-,-,-,88.64774322509766
