epoch,cls_loss,transfer_loss,total_loss,test_loss,test_acc
1.0,0.08173765746352729,0.02067135762050748,0.10240901501476765,0.702856675770722,83.05509185791016
2.0,0.007715860012736811,0.017341305941343307,0.025057165924459696,0.8174002256832624,83.30550384521484
3.0,0.0021739536386949114,0.01675370341539383,0.01892765707522631,0.7340419921827944,85.30884552001953
4.0,0.003400758065644368,0.016476341484114528,0.019877099549397825,0.8015227655046865,82.97161865234375
5.0,0.0009734383777449693,0.016285250082612036,0.017258688408881426,0.826359107502197,83.05509185791016
6.0,0.0004032657073221344,0.016109955813735723,0.01651322152465582,0.842136209340472,83.05509185791016
7.0,0.0007561455007935365,0.016008970472961664,0.016765116032212972,0.8912078702920362,83.05509185791016
8.0,0.0007357244249546966,0.015854476587846875,0.016590201020240784,0.8880002008456933,82.72119903564453
9.0,0.0010057945013882091,0.01577388761565089,0.016779682157561183,0.9253901771612858,82.55425262451172
10.0,0.00027042697829483586,0.015670765904709696,0.015941192934289576,0.9863351765823992,81.30216979980469
11.0,0.0005197060474820319,0.01559614072740078,0.01611584680341184,0.998679034804043,82.3873062133789
12.0,0.00020832922012232303,0.015552362982183696,0.015760692244395615,0.9366292051578823,82.72119903564453
13.0,0.00025132479448257075,0.01553096477687359,0.015782289629802108,0.8295349672951392,83.88981628417969
14.0,0.0003385503149870601,0.015483847154304385,0.01582239749468863,0.9168172164967185,82.80467224121094
15.0,0.000276224087139326,0.015360680211335421,0.015636904349550604,0.9158054888248444,82.80467224121094
16.0,0.00015160246712503066,0.015380611792206764,0.015532214298844337,0.8442411673696417,84.14022827148438
17.0,0.00020777295046445942,0.015421860728412867,0.015629633717238904,0.9423894662606088,82.88814544677734
18.0,0.0002827505215850579,0.01540384108759463,0.01568659163825214,0.9271728123881315,83.22203063964844
19.0,0.0003948364429420508,0.015437986640259624,0.015832823093980552,0.9008824295903507,83.13856506347656
20.0,0.0004009969806711524,0.015391837246716023,0.015792834237217904,0.8075859291773093,84.05675506591797
-,-,-,-,-,85.30884552001953
